drugbank_id	group	drugbank-id	id	name	organism	known_action	position	resource	uniprot_ids
DB11124	approved	DB11124	BE0001012	Beta-3 adrenergic receptor	Humans	yes	9	UniProtKB	P13945
DB11124	approved	DB11124	BE0000342	Alpha-2C adrenergic receptor	Humans	yes	5	UniProtKB	P18825
DB11124	approved	DB11124	BE0000575	Alpha-1B adrenergic receptor	Humans	yes	2	UniProtKB	P35368
DB11130	approved	DB11130	BE0000770	Mu-type opioid receptor	Humans	yes	3	UniProtKB	P35372
DB11130	approved	DB11130	BE0000420	Delta-type opioid receptor	Humans	yes	1	UniProtKB	P41143
DB11130	approved	DB11130	BE0000632	Kappa-type opioid receptor	Humans	yes	2	UniProtKB	P41145
DB11131	approved	DB11131	BE0001023	Transient receptor potential cation channel subfamily V member 1	Humans	yes	1	UniProtKB	Q8NER1
DB11133	approved	DB11133	BE0000215	Peroxisome proliferator-activated receptor gamma	Humans	yes	1	UniProtKB	P37231
DB11148	approved	DB11148	BE0004902	Voltage-dependent calcium channel	Humans	yes	1	UniProtKB	Q06432
DB11148	approved	DB11148	BE0004905	ATP-sensitive potassium channel	Humans	yes	5	UniProtKB	P48048
DB11157	approved	DB11157	BE0009063	Keratin, type II cytoskeletal 2 epidermal	Humans	yes	1	UniProtKB	P35908
DB11157	approved	DB11157	BE0004660	Keratin, type I cytoskeletal 12	Humans	yes	3	UniProtKB	Q99456
DB11166	approved	DB11166	BE0000048	Prothrombin	Humans	yes	1	UniProtKB	P00734
DB11166	approved	DB11166	BE0000216	Coagulation factor X	Humans	yes	2	UniProtKB	P00742
DB11181	approved	DB11181	BE0000045	Muscarinic acetylcholine receptor M3	Humans	yes	4	UniProtKB	P20309
DB11181	approved	DB11181	BE0000092	Muscarinic acetylcholine receptor M1	Humans	yes	2	UniProtKB	P11229
DB11181	approved	DB11181	BE0000560	Muscarinic acetylcholine receptor M2	Humans	yes	3	UniProtKB	P08172
DB11181	approved	DB11181	BE0000405	Muscarinic acetylcholine receptor M4	Humans	yes	5	UniProtKB	P08173
DB11181	approved	DB11181	BE0000247	Muscarinic acetylcholine receptor M5	Humans	yes	6	UniProtKB	P08912
DB11186	approved	DB11186	BE0000156	Sigma non-opioid intracellular receptor 1	Humans	yes	1	UniProtKB	Q99720
DB11201	approved	DB11201	BE0000262	Prostaglandin G/H synthase 2	Humans	yes	3	UniProtKB	P35354
DB11201	approved	DB11201	BE0000017	Prostaglandin G/H synthase 1	Humans	yes	2	UniProtKB	P23219
DB11217	approved	DB11217	BE0000252	Tyrosinase	Humans	yes	2	UniProtKB	P14679
DB11235	approved	DB11235	BE0000442	Histamine H1 receptor	Humans	yes	1	UniProtKB	P35367
DB11273	approved	DB11273	BE0004872	Beta adrenergic receptor	Humans	yes	2	UniProtKB	P08588
DB11273	approved	DB11273	BE0004888	Alpha adrenergic receptor	Humans	yes	3	UniProtKB	P35348
DB11273	approved	DB11273	BE0004862	Serotonin Receptors	Humans	yes	1	UniProtKB	P08908
DB11274	approved	DB11274	BE0000581	Dopamine D3 receptor	Humans	yes	3	UniProtKB	P35462
DB11274	approved	DB11274	BE0000756	Dopamine D2 receptor	Humans	yes	1	UniProtKB	P14416
DB11274	approved	DB11274	BE0004889	D(1) dopamine receptor	Humans	yes	2	UniProtKB	P21728
DB11275	approved	DB11275	BE0009376	Dopamine receptor	Humans	yes	1	UniProtKB	P21728
DB11278	approved	DB11278	BE0000289	Alpha-2A adrenergic receptor	Humans	yes	2	UniProtKB	P08913
DB11278	approved	DB11278	BE0004888	Alpha adrenergic receptor	Humans	yes	3	UniProtKB	P35348
DB11278	approved	DB11278	BE0000172	Beta-1 adrenergic receptor	Humans	yes	1	UniProtKB	P08588
DB11278	approved	DB11278	BE0004872	Beta adrenergic receptor	Humans	yes	4	UniProtKB	P08588
DB11300	approved	DB11300	BE0000004	Coagulation factor XIII A chain	Humans	yes	4	UniProtKB	P00488
DB11300	approved	DB11300	BE0001021	Coagulation factor XI	Humans	yes	3	UniProtKB	P03951
DB11300	approved	DB11300	BE0000016	Coagulation factor VIII	Humans	yes	10	UniProtKB	P00451
DB11300	approved	DB11300	BE0000538	Fibrinogen alpha chain	Humans	yes	6	UniProtKB	P02671
DB11300	approved	DB11300	BE0002092	Fibrinogen gamma chain	Humans	yes	8	UniProtKB	P02679
DB11300	approved	DB11300	BE0002091	Fibrinogen beta chain	Humans	yes	7	UniProtKB	P02675
DB11300	approved	DB11300	BE0000041	Coagulation factor V	Humans	yes	9	UniProtKB	P12259
DB11300	approved	DB11300	BE0009075	Coagulation factor XIII B chain	Humans	yes	5	UniProtKB	P05160
DB11311	approved	DB11311	BE0002091	Fibrinogen beta chain	Humans	yes	2	UniProtKB	P02675
DB11311	approved	DB11311	BE0000538	Fibrinogen alpha chain	Humans	yes	1	UniProtKB	P02671
DB11311	approved	DB11311	BE0003407	Carboxypeptidase B2	Humans	yes	4	UniProtKB	Q96IY4
DB11311	approved	DB11311	BE0000004	Coagulation factor XIII A chain	Humans	yes	3	UniProtKB	P00488
DB11312	approved	DB11312	BE0000016	Coagulation factor VIII	Humans	yes	2	UniProtKB	P00451
DB11312	approved	DB11312	BE0000041	Coagulation factor V	Humans	yes	1	UniProtKB	P12259
DB11323	approved	DB11323	BE0000017	Prostaglandin G/H synthase 1	Humans	yes	1	UniProtKB	P23219
DB11323	approved	DB11323	BE0000262	Prostaglandin G/H synthase 2	Humans	yes	2	UniProtKB	P35354
DB11328	approved	DB11328	BE0001161	Endothelial protein C receptor	Humans	yes	1	UniProtKB	Q9UNN8
DB11348	approved	DB11348	BE0000509	Extracellular calcium-sensing receptor	Humans	yes	11	UniProtKB	P41180
DB11362	approved	DB11362	BE0000475	Prostacyclin receptor	Humans	yes	1	UniProtKB	P43119
DB11363	approved	DB11363	BE0000359	ALK tyrosine kinase receptor	Humans	yes	1	UniProtKB	Q9UM73
DB11560	approved	DB11560	BE0004782	Solute carrier family 22 member 12	Humans	yes	1	UniProtKB	Q96S37
DB11560	approved	DB11560	BE0000879	Solute carrier family 22 member 11	Humans	yes	2	UniProtKB	Q9NSA0
DB11569	approved	DB11569	BE0005863	Interleukin-17A	Humans	yes	1	UniProtKB	Q16552
DB11571	approved	DB11571	BE0002091	Fibrinogen beta chain	Humans	yes	7	UniProtKB	P02675
DB11571	approved	DB11571	BE0001021	Coagulation factor XI	Humans	yes	3	UniProtKB	P03951
DB11571	approved	DB11571	BE0000016	Coagulation factor VIII	Humans	yes	2	UniProtKB	P00451
DB11571	approved	DB11571	BE0000004	Coagulation factor XIII A chain	Humans	yes	4	UniProtKB	P00488
DB11571	approved	DB11571	BE0009075	Coagulation factor XIII B chain	Humans	yes	5	UniProtKB	P05160
DB11571	approved	DB11571	BE0000538	Fibrinogen alpha chain	Humans	yes	6	UniProtKB	P02671
DB11571	approved	DB11571	BE0002092	Fibrinogen gamma chain	Humans	yes	8	UniProtKB	P02679
DB11571	approved	DB11571	BE0000041	Coagulation factor V	Humans	yes	1	UniProtKB	P12259
DB11572	approved	DB11572	BE0000041	Coagulation factor V	Humans	yes	1	UniProtKB	P12259
DB11572	approved	DB11572	BE0000016	Coagulation factor VIII	Humans	yes	2	UniProtKB	P00451
DB11572	approved	DB11572	BE0000538	Fibrinogen alpha chain	Humans	yes	3	UniProtKB	P02671
DB11572	approved	DB11572	BE0002091	Fibrinogen beta chain	Humans	yes	4	UniProtKB	P02675
DB11572	approved	DB11572	BE0002092	Fibrinogen gamma chain	Humans	yes	5	UniProtKB	P02679
DB11581	approved	DB11581	BE0000246	Apoptosis regulator Bcl-2	Humans	yes	1	UniProtKB	P10415
DB11587	approved	DB11587	BE0000694	Beta-2 adrenergic receptor	Humans	yes	1	UniProtKB	P07550
DB11588	approved	DB11588	BE0004467	Myoglobin	Humans	yes	1	UniProtKB	P02144
DB11591	approved	DB11591	BE0000442	Histamine H1 receptor	Humans	yes	1	UniProtKB	P35367
DB11595	approved	DB11595	BE0003441	Programmed cell death 1 ligand 1	Humans	yes	1	UniProtKB	Q9NZQ7
DB11597	approved	DB11597	BE0002389	Rhesus blood group D antigen	Humans	yes	1	UniProtKB	A6PZ59
DB11601	approved	DB11601	BE0001164	Toll-like receptor 2	Humans	yes	1	UniProtKB	O60603
DB11606	approved	DB11606	BE0001043	von Willebrand factor	Humans	yes	1	UniProtKB	P04275
DB11607	approved	DB11607	BE0001043	von Willebrand factor	Humans	yes	1	UniProtKB	P04275
DB11611	approved	DB11611	BE0000516	Integrin alpha-L	Humans	yes	1	UniProtKB	P20701
DB11614	approved	DB11614	BE0000442	Histamine H1 receptor	Humans	yes	6	UniProtKB	P35367
DB11614	approved	DB11614	BE0005561	Platelet-activating factor receptor	Humans	yes	5	UniProtKB	P25105
DB11626	approved	DB11626	BE0001139	Tumor necrosis factor receptor superfamily member 1A	Humans	yes	1	UniProtKB	P19438
DB11632	approved	DB11632	BE0002089	Catechol O-methyltransferase	Humans	yes	3	UniProtKB	P21964
DB11639	approved	DB11639	BE0009272	Bone morphogenetic protein receptor type-1A	Humans	yes	2	UniProtKB	P36894
DB11639	approved	DB11639	BE0009324	Bone morphogenetic protein receptor type-2	Humans	yes	1	UniProtKB	Q13873
DB11640	approved	DB11640	BE0000781	Potassium voltage-gated channel subfamily A member 1	Humans	yes	3	UniProtKB	Q09470
DB11641	approved	DB11641	BE0000143	Tubulin beta chain	Humans	yes	6	UniProtKB	P07437
DB11642	approved	DB11642	BE0000968	Histamine H3 receptor	Humans	yes	2	UniProtKB	Q9Y5N1
DB11644	approved	DB11644	BE0000337	Transthyretin	Humans	yes	2	UniProtKB	P02766
DB11652	approved	DB11652	BE0000511	Receptor tyrosine-protein kinase erbB-2	Humans	yes	NA	UniProtKB	P04626
DB11660	approved	DB11660	BE0000610	Prostaglandin F2-alpha receptor	Humans	yes	1	UniProtKB	P43088
DB11689	approved	DB11689	BE0004744	Dual specificity mitogen-activated protein kinase kinase 2	Humans	yes	11	UniProtKB	P36507
DB11689	approved	DB11689	BE0000870	Dual specificity mitogen-activated protein kinase kinase 1	Humans	yes	8	UniProtKB	Q02750
DB11691	approved	DB11691	BE0000632	Kappa-type opioid receptor	Humans	yes	5	UniProtKB	P41145
DB11691	approved	DB11691	BE0000420	Delta-type opioid receptor	Humans	yes	4	UniProtKB	P41143
DB11691	approved	DB11691	BE0000770	Mu-type opioid receptor	Humans	yes	3	UniProtKB	P35372
DB11699	approved	DB11699	BE0000311	5-hydroxytryptamine receptor 3A	Humans	yes	1	UniProtKB	P46098
DB11700	approved	DB11700	BE0009682	Melanocortin receptor 4	Humans	yes	1	UniProtKB	P32245
DB11703	approved	DB11703	BE0001284	Tyrosine-protein kinase BTK	Humans	yes	1	UniProtKB	Q06187
DB11712	approved	DB11712	BE0001195	Cystic fibrosis transmembrane conductance regulator	Humans	yes	3	UniProtKB	P13569
DB11714	approved	DB11714	BE0003441	Programmed cell death 1 ligand 1	Humans	yes	1	UniProtKB	Q9NZQ7
DB11718	approved	DB11718	BE0001027	G1/S-specific cyclin-D1	Humans	yes	5	UniProtKB	P24385
DB11718	approved	DB11718	BE0000634	Serine/threonine-protein kinase B-raf	Humans	yes	4	UniProtKB	P15056
DB11730	approved	DB11730	BE0002212	Cyclin-dependent kinase 6	Humans	yes	2	UniProtKB	Q00534
DB11730	approved	DB11730	BE0002216	Cyclin-dependent kinase 4	Humans	yes	1	UniProtKB	P11802
DB11732	approved	DB11732	BE0000460	5-hydroxytryptamine receptor 1F	Humans	yes	1	UniProtKB	P30939
DB11757	approved	DB11757	BE0000924	Adenosine receptor A2a	Humans	yes	12	UniProtKB	P29274
DB11760	approved	DB11760	BE0003798	Poly [ADP-ribose] polymerase 2	Humans	yes	2	UniProtKB	Q9UGN5
DB11760	approved	DB11760	BE0001717	Poly [ADP-ribose] polymerase 1	Humans	yes	1	UniProtKB	P09874
DB11761	approved	DB11761	BE0009757	Sodium/hydrogen exchanger 3	Humans	yes	1	UniProtKB	P48764
DB11767	approved	DB11767	BE0002859	Interleukin-6 receptor subunit alpha	Humans	yes	2	UniProtKB	P08887
DB11791	approved	DB11791	BE0000915	Hepatocyte growth factor receptor	Humans	yes	3	UniProtKB	P08581
DB11793	approved	DB11793	BE0003798	Poly [ADP-ribose] polymerase 2	Humans	yes	2	UniProtKB	Q9UGN5
DB11793	approved	DB11793	BE0001717	Poly [ADP-ribose] polymerase 1	Humans	yes	1	UniProtKB	P09874
DB11817	approved	DB11817	BE0004145	Tyrosine-protein kinase JAK1	Humans	yes	5	UniProtKB	P23458
DB11817	approved	DB11817	BE0002408	Tyrosine-protein kinase JAK2	Humans	yes	6	UniProtKB	O60674
DB11817	approved	DB11817	BE0000871	Protein-tyrosine kinase 2-beta	Humans	yes	10	UniProtKB	Q14289
DB11817	approved	DB11817	BE0003493	Tyrosine-protein kinase JAK3	Humans	yes	11	UniProtKB	P52333
DB11827	approved	DB11827	BE0004753	Sodium/glucose cotransporter 2	Humans	yes	3	UniProtKB	P31639
DB11828	approved	DB11828	BE0000767	Epidermal growth factor receptor	Humans	yes	4	UniProtKB	P00533
DB11834	approved	DB11834	BE0003415	Interleukin-23 subunit alpha	Humans	yes	1	UniProtKB	Q9NPF7
DB11837	approved	DB11837	BE0000731	Cytochrome P450 11B1, mitochondrial	Humans	yes	1	UniProtKB	P15538
DB11842	approved	DB11842	BE0000062	Type-1 angiotensin II receptor	Humans	yes	1	UniProtKB	P30556
DB11855	approved	DB11855	BE0004890	Muscarinic acetylcholine receptor	Humans	yes	2	UniProtKB	P11229
DB11859	approved	DB11859	BE0004797	GABA(A) Receptor	Humans	yes	1	UniProtKB	P14867
DB11866	approved	DB11866	BE0009665	Sclerostin	Humans	yes	1	UniProtKB	Q9BQB4
DB11901	approved	DB11901	BE0000132	Androgen receptor	Humans	yes	1	UniProtKB	P10275
DB11915	approved	DB11915	BE0008661	vesicular monoamine transporter 2 (VMAT2)	Humans	yes	1	UniProtKB	Q99870
DB11936	approved	DB11936	BE0009867	ATP-citrate synthase	Humans	yes	1	UniProtKB	P53396
DB11942	approved	DB11942	BE0009694	Exportin-1	Humans	yes	3	UniProtKB	O14980
DB11945	approved	DB11945	BE0003441	Programmed cell death 1 ligand 1	Humans	yes	1	UniProtKB	Q9NZQ7
DB11951	approved	DB11951	BE0005864	Orexin receptor type 1	Humans	yes	4	UniProtKB	O43613
DB11951	approved	DB11951	BE0005865	Orexin receptor type 2	Humans	yes	6	UniProtKB	O43614
DB11952	approved	DB11952	BE0002406	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform	Humans	yes	5	UniProtKB	O00329
DB11952	approved	DB11952	BE0001315	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform	Humans	yes	4	UniProtKB	P48736
DB11963	approved	DB11963	BE0000767	Epidermal growth factor receptor	Humans	yes	9	UniProtKB	P00533
DB11967	approved	DB11967	BE0004744	Dual specificity mitogen-activated protein kinase kinase 2	Humans	yes	5	UniProtKB	P36507
DB11967	approved	DB11967	BE0003430	Mitogen-activated protein kinase kinase kinase 1	Humans	yes	4	UniProtKB	Q13233
DB11978	approved	DB11978	BE0004659	Smoothened homolog	Humans	yes	2	UniProtKB	Q99835
DB11986	approved	DB11986	BE0009534	Proto-oncogene tyrosine-protein kinase ROS	Humans	yes	6	UniProtKB	P08922
DB11986	approved	DB11986	BE0009501	NT-3 growth factor receptor	Humans	yes	5	UniProtKB	Q16288
DB11986	approved	DB11986	BE0001039	High affinity nerve growth factor receptor	Humans	yes	3	UniProtKB	P04629
DB11988	approved	DB11988	BE0000066	B-lymphocyte antigen CD20	Humans	yes	1	UniProtKB	P11836
DB11995	approved	DB11995	BE0003440	Thrombopoietin receptor	Humans	yes	4	UniProtKB	P40238
DB12001	approved	DB12001	BE0002216	Cyclin-dependent kinase 4	Humans	yes	4	UniProtKB	P11802
DB12001	approved	DB12001	BE0002212	Cyclin-dependent kinase 6	Humans	yes	7	UniProtKB	Q00534
DB12010	approved	DB12010	BE0001316	Tyrosine-protein kinase SYK	Humans	yes	1	UniProtKB	P43405
DB12015	approved	DB12015	BE0002379	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	Humans	yes	1	UniProtKB	P42336
DB12023	approved	DB12023	BE0003471	Interleukin-5 receptor subunit alpha	Humans	yes	1	UniProtKB	Q01344
DB12023	approved	DB12023	BE0002097	Low affinity immunoglobulin gamma Fc region receptor III-A	Humans	yes	2	UniProtKB	P08637
DB12095	approved	DB12095	BE0000080	Tryptophan 5-hydroxylase 2	Humans	yes	1	UniProtKB	Q8IWU9
DB12095	approved	DB12095	BE0000121	Tryptophan 5-hydroxylase 1	Humans	yes	2	UniProtKB	P17752
DB12130	approved	DB12130	BE0000359	ALK tyrosine kinase receptor	Humans	yes	1	UniProtKB	Q9UM73
DB12141	approved	DB12141	BE0000359	ALK tyrosine kinase receptor	Humans	yes	10	UniProtKB	Q9UM73
DB12141	approved	DB12141	BE0009412	Tyrosine-protein kinase receptor UFO	Humans	yes	9	UniProtKB	P30530
DB12141	approved	DB12141	BE0000147	Receptor-type tyrosine-protein kinase FLT3	Humans	yes	3	UniProtKB	P36888
DB12147	approved	DB12147	BE0001203	Fibroblast growth factor receptor 4	Humans	yes	6	UniProtKB	P22455
DB12147	approved	DB12147	BE0002131	Fibroblast growth factor receptor 1	Humans	yes	3	UniProtKB	P11362
DB12147	approved	DB12147	BE0000748	Fibroblast growth factor receptor 2	Humans	yes	4	UniProtKB	P21802
DB12147	approved	DB12147	BE0002133	Fibroblast growth factor receptor 3	Humans	yes	5	UniProtKB	P22607
DB12159	approved	DB12159	BE0002420	Interleukin-4 receptor subunit alpha	Humans	yes	1	UniProtKB	P24394
DB12161	approved	DB12161	BE0000118	Synaptic vesicular amine transporter	Humans	yes	1	UniProtKB	Q05940
DB12240	approved	DB12240	BE0009680	B-cell antigen receptor complex-associated protein beta chain	Humans	yes	3	UniProtKB	P40259
DB12267	approved	DB12267	BE0000359	ALK tyrosine kinase receptor	Humans	yes	1	UniProtKB	Q9UM73
DB12267	approved	DB12267	BE0000767	Epidermal growth factor receptor	Humans	yes	2	UniProtKB	P00533
DB12278	approved	DB12278	BE0000092	Muscarinic acetylcholine receptor M1	Humans	yes	1	UniProtKB	P11229
DB12278	approved	DB12278	BE0000560	Muscarinic acetylcholine receptor M2	Humans	yes	2	UniProtKB	P08172
DB12278	approved	DB12278	BE0000501	Alpha-1A adrenergic receptor	Humans	yes	7	UniProtKB	P35348
DB12278	approved	DB12278	BE0000430	Voltage-dependent L-type calcium channel subunit alpha-1C	Humans	yes	6	UniProtKB	Q13936
DB12278	approved	DB12278	BE0000045	Muscarinic acetylcholine receptor M3	Humans	yes	3	UniProtKB	P20309
DB12278	approved	DB12278	BE0000247	Muscarinic acetylcholine receptor M5	Humans	yes	5	UniProtKB	P08912
DB12332	approved	DB12332	BE0001717	Poly [ADP-ribose] polymerase 1	Humans	yes	1	UniProtKB	P09874
DB12332	approved	DB12332	BE0004049	Poly [ADP-ribose] polymerase 3	Humans	yes	3	UniProtKB	Q9Y6F1
DB12332	approved	DB12332	BE0003798	Poly [ADP-ribose] polymerase 2	Humans	yes	2	UniProtKB	Q9UGN5
DB12364	approved	DB12364	BE0000216	Coagulation factor X	Humans	yes	2	UniProtKB	P00742
DB12404	approved	DB12404	BE0008668	GABA(A) Receptor Benzodiazepine Binding Site	Humans	yes	3	UniProtKB	P14867
DB12404	approved	DB12404	BE0004797	GABA(A) Receptor	Humans	yes	1	UniProtKB	P14867
DB12457	approved	DB12457	BE0009009	Calcitonin gene-related peptide type 1 receptor	Humans	yes	1	UniProtKB	Q16602
DB12483	approved	DB12483	BE0002406	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform	Humans	yes	2	UniProtKB	O00329
DB12483	approved	DB12483	BE0002379	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	Humans	yes	1	UniProtKB	P42336
DB12498	approved	DB12498	BE0009787	C-C chemokine receptor type 4	Humans	yes	1	UniProtKB	P51679
DB12499	approved	DB12499	BE0000132	Androgen receptor	Humans	yes	1	UniProtKB	P10275
DB12500	approved	DB12500	BE0000147	Receptor-type tyrosine-protein kinase FLT3	Humans	yes	12	UniProtKB	P36888
DB12500	approved	DB12500	BE0002408	Tyrosine-protein kinase JAK2	Humans	yes	11	UniProtKB	O60674
DB12530	approved	DB12530	BE0003496	B-lymphocyte antigen CD19	Humans	yes	1	UniProtKB	P15391
DB12532	approved	DB12532	BE0009548	Gastrin	Humans	yes	2	UniProtKB	P01350
DB12612	approved	DB12612	BE0008652	Sphingosine 1-phosphate receptor 1	Humans	yes	1	UniProtKB	P21453
DB12612	approved	DB12612	BE0002432	Sphingosine 1-phosphate receptor 5	Humans	yes	2	UniProtKB	Q9H228
DB12688	approved	DB12688	BE0000183	B-cell receptor CD22	Humans	yes	1	UniProtKB	P20273
DB12688	approved	DB12688	BE0004281	Elongation factor 2	Humans	yes	2	UniProtKB	P13639
DB12783	approved	DB12783	BE0002151	Aromatic-L-amino-acid decarboxylase	Humans	yes	1	UniProtKB	P20711
DB12808	approved	DB12808	BE0000144	Retinoic acid receptor gamma	Humans	yes	1	UniProtKB	P13631
DB12865	approved	DB12865	BE0000509	Extracellular calcium-sensing receptor	Humans	yes	1	UniProtKB	P41180
DB12872	approved	DB12872	BE0000025	Collagen alpha-1(I) chain	Humans	yes	2	UniProtKB	P02452
DB12872	approved	DB12872	BE0000016	Coagulation factor VIII	Humans	yes	1	UniProtKB	P00451
DB12887	approved	DB12887	BE0009562	Histone-lysine N-methyltransferase EZH2	Humans	yes	1	UniProtKB	Q15910
DB12893	approved	DB12893	BE0009918	Tumor-associated calcium signal transducer 2	Humans	yes	1	UniProtKB	P09758
DB12893	approved	DB12893	BE0000971	DNA topoisomerase 1	Humans	yes	2	UniProtKB	P11387
DB12941	approved	DB12941	BE0000132	Androgen receptor	Humans	yes	3	UniProtKB	P10275
DB12978	approved	DB12978	BE0000853	Macrophage colony-stimulating factor 1 receptor	Humans	yes	3	UniProtKB	P07333
DB13125	approved	DB13125	BE0003440	Thrombopoietin receptor	Humans	yes	4	UniProtKB	P40238
DB13133	approved	DB13133	BE0000025	Collagen alpha-1(I) chain	Humans	yes	2	UniProtKB	P02452
DB13133	approved	DB13133	BE0000016	Coagulation factor VIII	Humans	yes	1	UniProtKB	P00451
DB13139	approved	DB13139	BE0000694	Beta-2 adrenergic receptor	Humans	yes	1	UniProtKB	P07550
DB13144	approved	DB13144	BE0000793	Granulocyte colony-stimulating factor receptor	Humans	yes	1	UniProtKB	Q99062
DB13146	approved	DB13146	BE0000136	Cationic amino acid transporter 3	Humans	yes	3	UniProtKB	Q8WY07
DB13146	approved	DB13146	BE0004769	Y+L amino acid transporter 1	Humans	yes	2	UniProtKB	Q9UM01
DB13146	approved	DB13146	BE0000236	Neutral amino acid transporter B(0)	Humans	yes	1	UniProtKB	Q15758
DB13149	approved	DB13149	BE0000041	Coagulation factor V	Humans	yes	1	UniProtKB	P12259
DB13149	approved	DB13149	BE0000380	Vitamin K-dependent protein C	Humans	yes	3	UniProtKB	P04070
